,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
41,Kiara Alfonseca,What is fascism? A look at the term being hurled at Donald Trump,"Former President Donald Trump has been hit with claims that he's a ""fascist"" from his former chief of staff,f John Kelly, and his opponent, Kamala Harris.",https://abcnews.go.com/Politics/fascism-term-hurled-donald-trump/story?id=115101505,https://i.abcnewsfe.com/a/2735a880-e1fe-4ace-9d7b-ccefc96ab659/donald-trump-1-ap-bb-241011_1728677345094_hpMain_16x9.jpg?w=1600,2024-10-24T22:44:16Z,"Former President Donald Trump has recently been called a ""fascist"" by his former chief of staff, John Kelly, his opponent, Vice President Kamala Harris, and leading historian Robert Paxton.
Kelly, a… [+6303 chars]",abc-news,ABC News
42,"Gary Langer, Steven Sparks",Half of Americans see Donald Trump as a fascist: POLL,"Half the country sees Donald Trump as a fascist in a new ABC News/Ipsos poll, amplifying concerns recently raised by Kamala Harris and past Trump administration members.",https://abcnews.go.com/Politics/donald-trump-fascist-concerns-poll/story?id=115083795,https://i.abcnewsfe.com/a/de161672-848e-417b-bdbf-6604ebf37dc1/donald-trump-1-ap-gmh-241021_1729526157923_hpMain_16x9.jpg?w=1600,2024-10-25T10:20:58Z,"Half the country sees former President Donald Trump as a fascist, amplifying concerns raised in recent days by Vice President Kamala Harris and past members of Trump's own administration. Far fewer i… [+6921 chars]",abc-news,ABC News
43,Shannon Bond,"Russia is behind fake video of ballots being destroyed, U.S. officials say","Federal intelligence officials and the FBI say Russia is behind the video, which has spread widely on social media, including Elon Musk’s X.",https://www.npr.org/2024/10/25/nx-s1-5165593/russia-ballot-video-bucks-county,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/6000x3375+0+313/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fa3%2F68%2F648db28646c48cd99e63f6ff945b%2Fgettyimages-2175000294.jpg,2024-10-26T01:00:02Z,"Russia manufactured and spread a fake video that purports to show someone destroying ballots marked for former President Donald Trump in Pennsylvania, U.S. officials said on Friday.
The phony video … [+2468 chars]",,NPR
44,Theron Mohamed,'Shark Tank' star Mark Cuban says Donald Trump's China tariffs would ruin Christmas next year,"Mark Cuban said Donald Trump would be ""the Grinch that stole Christmas"" as a 60% tariff on Chinese imports may raise the price of presents next year.",https://www.businessinsider.com/mark-cuban-donald-trump-tariffs-christmas-presents-china-prices-harris-2024-10,https://i.insider.com/671a295b01ea6d83dee3afa9?width=1024&format=jpeg,2024-10-24T11:30:37Z,"""Shark Tank"" star Mark Cuban said Donald Trump's planned tariffs would ruin Christmas next year.Allen Berezovsky via Getty Images; Jeff Kowalsky/AFP via Getty Images
<ul><li>Donald Trump's planned t… [+2250 chars]",business-insider,Business Insider
45,Lloyd Lee,Mark Cuban praises Trump's 'great personality' but stands by assertion that he was a 'lousy president',"Mark Cuban told Business Insider that ""we all have friends"" like Donald Trump. He maintains that Trump would be a lousy president.",https://www.businessinsider.com/mark-cuban-donald-trump-great-personality-lousy-president-fox-business-2024-10,https://i.insider.com/671c4ce79b3250dbbcea6504?width=1024&format=jpeg,2024-10-26T02:48:21Z,"""I truly don't hate him at all. I just think he was and would be a lousy president,"" billionaire Mark Cuban said of former President Donald Trump.Brian Fluharty via Getty Images; Kevin Dietsch via Ge… [+2078 chars]",business-insider,Business Insider
46,Eliza Griswold,Can the Women of the Philadelphia Suburbs Save the Democrats Again?,Eliza Griswold on the Democratic Party’s efforts to mobilize white women voters in the suburbs of Philadelphia to turn out for Kamala Harris.,https://www.newyorker.com/news/the-lede/can-the-women-of-the-philadelphia-suburbs-save-the-democrats-again,"https://media.newyorker.com/photos/67116c464082fbab41d76ceb/16:9/w_1280,c_limit/Griswold-PA-Suburbs.jpg",2024-10-18T10:00:00Z,"On a recent Sunday afternoon, in Chester County, Pennsylvania, some hundred women gathered at a strip mall between an Acme supermarket and Mister Wok Chinese Restaurant. Cramming into a pop-up Democr… [+11566 chars]",,The New Yorker
47,Max Zahn,What would a Kamala Harris or Donald Trump victory mean for the stock market?,The stock market has soared during the presidential campaign. Will it continue?,https://abcnews.go.com/Business/kamala-harris-donald-trump-victory-stock-market/story?id=115018990,https://i.abcnewsfe.com/a/4d1079f3-ace7-4d1b-8000-393a5f8233b5/kamala-trump-election-gty-lv-241022_1729621193640_hpMain_16x9.jpg?w=1600,2024-10-22T20:27:01Z,"The stock market has climbed over the course of the presidential campaign, raising questions about whether the rally will continue depending upon which candidate wins: Vice President Kamala Harris or… [+4537 chars]",abc-news,ABC News
48,Ben Mathis-Lilley,There Is a Very Wrong Lesson to Take From Kamala Harris’ Performance Among Black and Latino Voters,The Democratic Party should not give up what has been possibly its most durable asset since the civil rights era.,https://slate.com/news-and-politics/2024/10/us-presidential-election-kamala-harris-black-and-latino-voters-immigration-biden.html,https://compote.slate.com/images/568861d2-b086-4165-bd4b-9c676022b9e4.jpeg?crop=1560%2C1040%2Cx0%2Cy0&width=1560,2024-10-19T09:50:00Z,Why is Kamala Harris doing worse with Black and Latino voters than previous Democratic presidential candidates? Thats the campaign topic of the week after a New York Times/Siena poll found Harris win… [+10705 chars],,Slate Magazine
49,ABC News,WATCH: Trump suggests he can’t lose fair election,"Former President Donald Trump cast doubt on the election results if he loses and falsely questioned Vice President Kamala Harris' racial and ethnic identity during an interview with the ""PBD Podcast.""",https://abcnews.go.com/GMA/News/video/trump-suggests-lose-fair-election-114920561,https://i.abcnewsfe.com/a/5024e656-767c-41f0-938e-42e101fe6868/241018_gma_scott_trump6_hpMain_16x9.jpg?w=992,2024-10-18T12:01:46Z,"<ul><li>Whats next for Russia? 
</li><li>What comes next after Texas school shooting?
</li><li>What's next for abortion rights in America?
</li><li>The new battle for voting rights
</li><li>How w… [+2284 chars]",abc-news,ABC News
50,ABC News,"WATCH: Wrong-way driver came within feet of Harris' motorcade, officials say","A suspected drunken driver going the wrong way on the interstate came within feet of Vice President Kamala Harris' motorcade after a campaign stop this week in Wisconsin, a sheriff's official said.",https://abcnews.go.com/US/video/wrong-driver-feet-harris-motorcade-officials-115090435,https://i.abcnewsfe.com/a/7fcb459a-a243-4c25-8658-eec3be4e62be/241023_abc_social_wrong_way_vp_hpMain_16x9.jpg?w=992,2024-10-24T01:50:46Z,"<ul><li>Whats next for Russia? 
</li><li>What comes next after Texas school shooting?
</li><li>What's next for abortion rights in America?
</li><li>The new battle for voting rights
</li><li>How w… [+2284 chars]",abc-news,ABC News
51,"Will McDuffie, Gabriella Abdul-Hakim, Fritz Farrow",Harris steps out of friendly media confines to do interview with Fox News' Bret Baier,Kamala Harris will sit down with Fox News' Bret Baier Wednesday as she steps out of the comfort of what has so far been a relatively friendly series of interviews.,https://abcnews.go.com/Politics/harris-steps-friendly-media-confines-interview-fox-news/story?id=114818537,https://i.abcnewsfe.com/a/d69281d3-d09b-41b9-81b3-62d2e001fd61/kamala-harris-01-gty-jef-241015_1729014708295_hpMain_16x9.jpg?w=1600,2024-10-16T15:51:24Z,DETROIT -- Vice President Kamala Harris will sit down with Fox News' Bret Baier Wednesday as she steps out of the comfort of what has so far been a relatively friendly series of interviews since she … [+2997 chars],abc-news,ABC News
52,Mariella Moon,Blade Runner 2049 producer sues Elon Musk for image used in Cybercab launch,"When Elon Musk introduced Tesla's robotaxi, the Cybercab, earlier this month, he showed a slide during his presentation that probably looked familiar to Blade Runner 2049 fans. It featured the back of a person wearing a trench coat against a desert-like lands…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0b877ae6-74d4-4a87-a926-ace1decc0ef7,,2024-10-22T12:00:48Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
53,Brian Bennett,‘Pro-Life’ Liz Cheney Explains Why Her Fellow Republicans Should Back Harris,"During her time representing Wyoming in Congress, Liz Cheney held an “A” rating for her voting record from a leading anti-abortion group, Susan B. Anthony Pro-life America. Before leaving the Senate to become Vice President, Kamala Harris scored an “F.”  But …",https://time.com/7095695/kamala-harris-liz-cheney-abortion/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2179098240.jpg?quality=85&w=1024&h=628&crop=1,2024-10-21T19:46:36Z,"During her time representing Wyoming in Congress, Liz Cheney held an A rating for her voting record from a leading anti-abortion group, Susan B. Anthony Pro-life America. Before leaving the Senate to… [+2370 chars]",time,Time
54,Susan B. Glasser,Donald Trump and the F-Word,"Susan B. Glasser writes on Kamala Harris embracing the “fascist” label for the ex-President, without any certainty that it will disqualify him.",https://www.newyorker.com/news/letter-from-bidens-washington/donald-trump-and-the-f-word,"https://media.newyorker.com/photos/671abac398e2f88da89a9d60/16:9/w_1280,c_limit/Glasser-TrumpView.jpg",2024-10-24T23:44:14Z,"Donald Trump is closing crazy. Does it matter? For the historical record, let it be noted that, with less than two weeks until his third and likely final Presidential election, Trump in recent days h… [+7811 chars]",,The New Yorker
55,Kyle Chayka,The Crypto Betting Platform Predicting a Trump Win,"Kyle Chayka on the prediction platform Polymarket, which shows Donald Trump holding a slight advantage over Kamala Harris in the 2024 Presidential election.",https://www.newyorker.com/culture/infinite-scroll/the-crypto-betting-platform-predicting-a-trump-win,"https://media.newyorker.com/photos/6717f7846cf5af971bcacbd2/16:9/w_1280,c_limit/NewYorker_Gambling_final.jpg",2024-10-23T10:00:00Z,The Web site Polymarket is something like a stock exchange for current events. The platform allows users to place bets on future outcomes ranging from who will win the Presidential election to how th… [+10139 chars],,The New Yorker
56,Matt Wilstein,‘Exhausted’ Trump Can’t Make It Through Interview in His Home,Donald Trump didn’t even have to leave his building for an interview that streamed live on his friend and loyal supporter Dan Bongino’s video podcast Friday ...,https://www.thedailybeast.com/exhausted-trump-cant-make-it-through-dan-bongino-interview-in-his-own-home/,https://s.yimg.com/ny/api/res/1.2/ScCgy_gMggMnX2c9DA8t3A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MjQ-/https://media.zenfs.com/en/thedailybeast.com/f193ccad9d572fe0c412f73eeeda3460,2024-10-18T16:31:50Z,Donald Trump didnt even have to leave his building for an interview that streamed live on his friend and loyal supporter Dan Bonginos video podcast Friday morning. But he still had trouble making it … [+1631 chars],,Daily Beast
57,Alice Tecotzky,Arthur Blank joins 'Business Leaders for Harris' as his former business partner funnels money to Trump,"Blank is joining an initiative to woo more conservative, business-minded voters. Mark Cuban and Reid Hoffman are among industry titans also involved.",https://www.businessinsider.com/arthur-blank-joins-business-leaders-for-harris-cuban-hoffman-2024-10,https://i.insider.com/5f49491960bf1f0028079416?width=1024&format=jpeg,2024-10-25T19:27:52Z,"Blank joins Mark Cuban, Reid Hoffman, and other business titans in their effort to woo more conservative voters.Jonathan Bachman/Getty Images
<ul><li>Home Depot cofounder and billionaire Arthur Blan… [+2775 chars]",business-insider,Business Insider
58,,Kamala Harris Brings The House Down With Weed Gummies Comment,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_9f3310a8-2aa3-455a-9b28-e8630a38123e,,2024-10-22T10:24:50Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
59,Matt Novak,MAGA Faithful Say McDonald’s E. Coli Outbreak Is a Conspiracy to Hurt Trump,"""I think this was orchestrated by deep state Harris supporters after Trump’s visit to McDonald’s,"" one Trump supporter wrote.",https://gizmodo.com/maga-faithful-say-mcdonalds-e-coli-outbreak-is-a-conspiracy-to-hurt-trump-2000515385,https://gizmodo.com/app/uploads/2024/10/trump-mcdonalds.jpg,2024-10-23T18:20:38Z,"The CDC warned consumers about a dangerous E. coli outbreak tied to McDonald’s Quarter Pounders on Tuesday, which has killed one person, hospitalized 10, and sickened dozens more. It’s a frightening … [+5947 chars]",,Gizmodo.com
60,Emily Witt,Door-Knocking in Door County,Emily Witt reports from a bellwether county in Wisconsin that appears evenly divided between Donald Trump and Kamala Harris in the final stretch of the 2024 Presidential election campaign.,https://www.newyorker.com/news/the-lede/door-knocking-in-door-county-wisconsin-2024-election,"https://media.newyorker.com/photos/67183f85b3176b6339060b9d/16:9/w_1280,c_limit/witt_doorknock.jpg",2024-10-23T10:00:00Z,"In the scheme of Wisconsins highly coveted electoral vote, Door County doesnt bear much weight. Often called the Cape Cod of Wisconsin, it juts into Lake Michigan like the thumb of a mittened hand. I… [+12741 chars]",,The New Yorker
61,EditorDavid,New US Student Loan Forgiveness Brings Total to $175 Billion for 5 Million People,"""Biden forgives more student loans,"" read Thursday's headline at CNBC. 

While this time it was $4.5 billion in student debt for over 60,000 public service workers, ""The Biden-Harris Administration has approved $175 billion in student debt relief for nearly 5…",https://news.slashdot.org/story/24/10/19/0226232/new-us-student-loan-forgiveness-brings-total-to-175-billion-for-5-million-people,https://a.fsdn.com/sd/topics/usa_64.png,2024-10-19T14:34:00Z,"""Biden forgives more student loans,"" read Thursday's headline at CNBC.While this time it was $4.5 billion in student debt for over 60,000 public service workers, ""The Biden-Harris Administration has … [+1671 chars]",,Slashdot.org
62,Joe Marusak,"Billy Graham granddaughter blesses out Donald Trump, calls him a ‘megalomaniac’","""I recognize very little in former President Donald Trump of the Christian faith that has inspired my life.”",https://www.heraldonline.com/news/politics-government/article294578654.html,https://media.zenfs.com/en/rock_hill_herald_mcclatchy_articles_342/f0d521de3d7a1306cbe4a0570c9c3367,2024-10-26T15:01:00Z,"A granddaughter of the late Charlotte-born evangelist Billy Graham blessed out Donald Trump in an opinion piece in Newsweek, calling him a megalomaniac and reiterating her support for Vice President … [+2368 chars]",,Rock Hill Herald
63,Alice Tecotzky,I spent a day talking to voters in a crucial swing county in Pennsylvania. It's clear the economy is make-or-break for Harris and Trump alike.,Voters talked about inflation concerns more than anything else. Their answers reinforced how much the cost of every-day goods will impact the election.,https://www.businessinsider.com/pennsylvania-grocery-store-voters-talk-economy-inflation-harris-trump-2024-10,https://i.insider.com/670fedf76ac7b701e7cc4d13?width=1200&format=jpeg,2024-10-18T15:45:37Z,"Donald Trump and Kamala Harris are both courting voters in PennsylvaniaGetty Images
<ul><li>I spoke to voters and a mayor in Northampton, one of two bellwether counties in Pennsylvania.</li><li>Many… [+7592 chars]",business-insider,Business Insider
64,Charlotte Alter,Harris Intensifies Pitch to Disaffected Republicans,The Vice President thinks there are enough conservatives with doubts about Trump that winning them over could be swing a tight election,https://time.com/7093796/harris-republican-outreach/,https://api.time.com/wp-content/uploads/2024/10/kamala-harris-republican-voters-01.jpg?quality=85&w=1200&h=628&crop=1,2024-10-17T16:21:30Z,"With less than three weeks until Election Day, Vice President Kamala Harris is ramping up her pitch to a core group of voters who could help flip a coin-toss election: anti-Trump Republicans. 
In a … [+5260 chars]",time,Time
65,Gael Cooper,Today's NYT Mini Crossword Answers for Oct. 19,"Here's today's NYT Mini Crossword answer. These answers will help you solve New York Times' popular crossword game, Mini Crossword, every day!",https://www.cnet.com/tech/gaming/todays-nyt-mini-crossword-answers-for-oct-19/,https://www.cnet.com/a/img/resize/5a44b4083f306f5c685f3e792be0473edc33c848/hub/2024/07/19/a459b55d-d069-4efa-bab4-4a28dfe8cc45/nyt-mini-crossword.jpg?auto=webp&fit=crop&height=675&width=1200,2024-10-19T02:13:01Z,"Looking for the most recent Mini Crossword answer? Click here for today's Mini Crossword hints, as well as our daily answers and hints for The New York Times Wordle, Strands and Connections puzzles.… [+1863 chars]",,CNET
66,fdemott@insider.com (Filip De Mott),Legendary investor Paul Tudor Jones says he's buying gold and bitcoin pre-election because inflation will rise under both Trump and Harris,"""The playbook to get out of this is that you inflate your way out,"" Jones said about America's ballooning national debt.",https://markets.businessinsider.com/news/commodities/paul-tudor-jones-gold-crypto-bitcoin-election-inflation-debt-crisis-2024-10,https://i.insider.com/6717cb66a0a0cc14f222fe8a?width=1200&format=jpeg,2024-10-22T18:13:29Z,"Paul Tudor Jones is holding gold, bitcoin, and commodities to hedge against inflation, as neither presidential candidate has a plan suitable for tackling US debt, the legendary investor said.
The bi… [+2252 chars]",business-insider,Business Insider
67,ktangalakislippert@businessinsider.com (Katherine Tangalakis-Lippert),Marc Andreessen and Ben Horowitz each donated $2.5 million to a pro-Donald Trump super PAC,"Marc Andreessen and Ben Horowitz each donated $2.5 million to ""Right for America,"" a pro-Donald Trump super PAC, according to FEC filings.",https://www.businessinsider.com/marc-andreessen-ben-horowitz-donated-millions-pro-trump-pac-2024-10,https://i.insider.com/670f0c2ca70318649282aa6a?width=1200&format=jpeg,2024-10-16T02:40:02Z,"New federal filings reveal a pro-Trump super PAC raked in millions of dollars in donations from major businessnames, including venture capitalists Marc Andreessen and Ben Horowitz.
According to the … [+2522 chars]",business-insider,Business Insider
68,Jason Johnson,"It’s All Good: Black Male Voters, Beyond the Panic",Democratic operatives and the Harris campaign are trying to boost Black male support. Do they have something to offer besides lectures?,https://slate.com/podcasts/a-word/2024/10/kamala-harris-needs-black-mens-votes-has-she-done-enough,https://compote.slate.com/images/a8009eb6-8286-4c2d-951f-e482a6aa190a.jpeg?width=1560,2024-10-25T09:00:00Z,"As the race for the White House remains deadlocked, there have been growing Democratic concerns about whether Black male voters are solid in their support for Kamala Harris. On todays episode of A Wo… [+578 chars]",,Slate Magazine
69,Bryan Metzger,Elon Musk has spent more than $130 million on Trump and the GOP this year,"After pouring an additional $43.6 million into his pro-Trump super PAC, Elon Musk is now the ex-president's second largest financial backer.",https://www.businessinsider.com/elon-musk-trump-gop-spending-130-million-2024-10,https://i.insider.com/671b9d4c9b3250dbbcea10cd?width=1200&format=jpeg,2024-10-25T15:13:02Z,"Musk has now spent more than $119 million on Trump, making him the ex-president's second largest financial backer.Anna Moneymaker/Getty Images
<ul><li>Elon Musk's publicly disclosed spending for Tru… [+2540 chars]",business-insider,Business Insider
70,Matt Novak,Donald Trump’s iPhone Wallpaper Is Just a Photo of Himself,Trump's narcissism knows no bounds.,https://gizmodo.com/donald-trumps-iphone-wallpaper-is-just-a-photo-of-himself-2000515029,https://gizmodo.com/app/uploads/2024/10/trump-wallpaper-himself-top.jpg,2024-10-22T18:50:22Z,"It’s no secret that Donald Trump is a big fan of himself. Countless mental health professionals, and even fellow Republicans, have diagnosed the former president as a raging narcissist. But new photo… [+6025 chars]",,Gizmodo.com
71,Walden Green,Beyoncé Introduces Kamala Harris at Houston Rally: Watch,The musician delivered her speech beside her former Destiny’s Child bandmate Kelly Rowland,https://pitchfork.com/news/beyonce-introduces-kamala-harris-at-houston-rally-watch/,"https://media.pitchfork.com/photos/671c5c4e65cd658f388a3651/16:9/w_1280,c_limit/Beyonce-Harris-Rally.jpg",2024-10-26T03:06:48Z,"Beyoncé made an appearance tonight at Vice President Kamala Harris Rally on Reproductive Rights, which took place in the musicians hometown of Houston, Texas. Introduced by her mother, Tina Knowles, … [+1714 chars]",,Pitchfork
72,Time,Jimmy Carter Casts His 2024 Ballot by Mail,It happened barely two weeks after Carter celebrated his 100th birthday on Oct. 1.,https://time.com/7093872/jimmy-carter-votes-2024-ballot-by-mail/,https://api.time.com/wp-content/uploads/2024/10/jimmy-carter.jpg?quality=85&w=1024&h=628&crop=1,2024-10-16T19:52:51Z,"PLAINS, Ga. Jimmy Carter cast his ballot in the 2024 election Wednesday.
The former president voted by mail, the Carter Center confirmed in a statement. It happened barely two weeks after Carter cel… [+1154 chars]",time,Time
73,Chad de Guzman,"Donald Trump’s Long Love for McDonald’s, Explained",The former President’s McDonald’s campaign stop caps a yearslong fascination with the fast food chain.,https://time.com/7095424/donald-trump-mcdonalds-love-campaign-kamala-harris-work-history/,https://api.time.com/wp-content/uploads/2024/10/donald-trump-mcdonalds.jpg?quality=85&w=1024&h=628&crop=1,2024-10-21T08:40:00Z,Republican presidential nominee former President Donald Trumps campaign stop at a McDonalds in suburban Philadelphia on Sunday has sparked bemusement and bewilderment from onlookers. But the Golden A… [+4576 chars],time,Time
74,TERRY TANG / AP,Central Park Five Sues Trump for ‘Defamatory’ Remarks Made at Presidential Debate,The men formerly known as the Central Park Five before they were exonerated on Monday filed a defamation lawsuit against Republican presidential nominee Donald Trump.,https://time.com/7095639/central-park-five-sues-trump/,https://api.time.com/wp-content/uploads/2024/10/AP24295583538761.jpg?quality=85&w=1024&h=628&crop=1,2024-10-21T17:02:49Z,"The men formerly known as the Central Park Five before they were exonerated on Monday filed a defamation lawsuit against Republican presidential nominee Donald Trump.
With election day two weeks awa… [+3120 chars]",time,Time
75,Chantelle Lee,The DNC Launches Taylor Swift-Themed Campaign Ahead of Election,The DNC announced the campaign the same day that the pop superstar is set to perform an Eras Tour show in Miami.,https://time.com/7094501/dnc-taylor-swift-themed-campaign/,https://api.time.com/wp-content/uploads/2024/10/DNC-Swift-Election-Campaign.jpg?quality=85&w=1024&h=628&crop=1,2024-10-18T16:50:58Z,The Democratic National Committee (DNC) is launching a Taylor Swift-themed campaign to encourage young people in battleground states to vote for Vice President Kamala Harris in the 2024 presidential … [+2625 chars],time,Time
76,Gabriella Abdul-Hakim,Jimmy Carter casts ballot in 2024 election,"Former President Jimmy Carter has voted in the 2024 election, the Carter Center confirmed Wednesday.",https://abcnews.go.com/Politics/jimmy-carter-casts-ballot-2024-election/story?id=114857579,https://i.abcnewsfe.com/a/16a000af-3e1f-4ce9-acb0-c2d5d61403bc/jimmy-carter-gty-jef-241016_1729095014147_hpMain_16x9.jpg?w=1600,2024-10-16T16:51:19Z,"Former President Jimmy Carter has voted in the 2024 election, the Carter Center confirmed Wednesday.
Carter, the oldest living president, voted by mail on Wednesday, according to a statement from th… [+773 chars]",abc-news,ABC News
77,"Alexandra Hutzler, Ivan Pereira, Tal Axelrod, Meredith Deliso, Emily Chang","2024 election updates: Michelle Obama, Harris pump up Michigan crowd",The presidential candidates are spending Saturday making their case to voters in the key state.,https://abcnews.go.com/Politics/live-updates/2024-election-updates-harris-heads-texas-highlight-abortion/?id=115137328,https://i.abcnewsfe.com/a/4fbdb758-56b0-4998-8e8c-ab8fef2d107d/AP24300762337229_1729980193771_hpMain_16x9.jpg?w=1600,2024-10-26T22:21:51Z,"Former first lady Michelle Obama took the stage at Kalamazoo, Michigan, to a roaring ovation before introducing the vice president.
Obama, in her first campaign appearance since the DNC, spoke about… [+1728 chars]",abc-news,ABC News
78,Jason Kottke,The Onion: “The Donald Trump and Kamala Harris campaigns both debuted new...,The Onion: “The Donald Trump and Kamala Harris campaigns both debuted new commercials Tuesday that attempt to win support fo,https://kottke.org/24/10/0045504-the-onion-the-donald-trum,,2024-10-22T20:39:20Z,"×Hello! In order to leave a comment, you need to be a current kottke.org member. If you'd like to sign up for a membership to support the site and join the conversation, you can explore your options … [+394 chars]",,kottke.org
79,Brooke Van Nitishin,"Opinion: As a mom, I know what's best for my family. That’s why I’m voting Kamala Harris.","I want stability, safety, practical policymaking and a president my kids can look up to.",https://www.freep.com/story/opinion/contributors/2024/10/16/oakland-county-mom-michigan-voting-for-kamala-harris/75673671007/,https://s.yimg.com/ny/api/res/1.2/kgVWb9fzRUKGvC.uMEoz0g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04ODA-/https://media.zenfs.com/en/detroit_free_press_natl_articles_245/df6acc042692dfe96e84922ee2efcff1,2024-10-16T10:07:14Z,"From the moment I learned I was pregnant with my first child, my focus has been on giving them the best researching the safest car seat, finding the most nurturing preschool, even using the least tox… [+6361 chars]",,Detroit Free Press
80,"abharade@insider.com (Aditi Bharade,Kwan Wei Kevin Tan)","Trump flip-flopped on crypto, but his PAC has raked in millions of dollars of crypto donations since June",The former president has positioned himself as the pro-crypto candidate this election cycle. But he hasn't always had nice things to say about crypto.,https://www.businessinsider.com/trump-pac-raised-millions-crypto-donations-since-june-2024-10,https://i.insider.com/670f5459a70318649282ad0f?width=1200&format=jpeg,2024-10-16T09:44:31Z,"A political action committee called Trump 47 has raised $7.5 million in cryptocurrency donations for former President Donald Trump's White House bid.
According to Federal Election Commission filings… [+3227 chars]",business-insider,Business Insider
81,John L. Dorman,"The election is still incredibly close with 2 weeks to go, with warning signs for both Trump and Harris in the Sun Belt",Harris and Trump are looking to firm up voters in their respective coalitions while also winning crossover support that could secure them victory.,https://www.businessinsider.com/harris-trump-presidential-election-swing-state-polls-sun-belt-2024-10,https://i.insider.com/6717d9e501ea6d83dee32ef3?width=1200&format=jpeg,2024-10-22T18:16:56Z,"Vice President Kamala Harris and former President Donald Trump remain locked in a tight race in the swing states.AP Images
<ul><li>Two weeks from Election Day, polling in the battleground states sho… [+6821 chars]",business-insider,Business Insider
82,Jordan Page,I quit my job at a Fortune 500 company to embrace 'Brat summer.' My friends were concerned.,"Jordan Page quit his job after listening to Charli XCX's ""Brat"". He said the album inspired him leave a position that was making him miserable.",https://www.businessinsider.com/quit-job-brat-summer-charli-xcx-work-unhappy-2024-10,https://i.insider.com/6711294701ea6d83dee1db25?width=1200&format=jpeg,2024-10-24T09:36:31Z,"Major brands and even Kamala Harris' presidential campaign have appropriated Charli XCX's ""Brat"" album cover.Rebecca Zisser/BI
<ul><li>Jordan Page was deeply unhappy in his 9-to-5 content writing jo… [+5896 chars]",business-insider,Business Insider
83,Danielle Chelosky,Kamala Harris Secures Coveted Violent J Endorsement,"Election Day is two weeks away, and we all have the same question on our minds: Who is Violent J voting for? Lucky for us, Troy Iwata trekked to the Gathering Of The Juggalos in August and found out who the Insane Clown Posse member and his fans will be casti…",https://www.stereogum.com/2284958/kamala-harris-secures-coveted-violent-j-endorsement/news/,https://static.stereogum.com/uploads/2024/10/ICP-1729622319.jpg,2024-10-22T19:18:53Z,"Election Day is two weeks away, and we all have the same question on our minds: Who is Violent J voting for? Lucky for us, Troy Iwata trekked to the Gathering Of The Juggalos in August and found out … [+715 chars]",,Stereogum
84,Ashley Holt,"""It Raises Real Questions About Whether You Are Fit For The Toughest Job In The World"": Kamala Harris Trolled Donald Trump After He Apparently Canceled These 6 Interviews","""It raises real questions about whether you are fit for the toughest job in the world.""View Entire Post ›",https://www.buzzfeed.com/ashleyholt1/6-appearances-donald-trump-canceled,"https://img.buzzfeed.com/buzzfeed-static/static/2024-10/22/20/enhanced/679aab75b666/original-1794-1729627472-9.jpg?crop=1248:653;1,0%26downsize=1250:*",2024-10-23T16:49:42Z,"Make your vote count! Learn more about how to register, important deadlines, and your state's mail-in voting options here. For more on the 2024 election, check out coverage on BuzzFeed, HuffPost, and… [+9 chars]",buzzfeed,Buzzfeed
85,Jason Kottke,"Jimmy Carter cast his mail-in ballot for Kamala Harris today, two months...","Jimmy Carter cast his mail-in ballot for Kamala Harris today, two months after stating he wanted to live long enough to do so. Car",https://kottke.org/24/10/0045463-jimmy-carter-cast-his-mai,,2024-10-16T21:10:11Z,"×Hello! In order to leave a comment, you need to be a current kottke.org member. If you'd like to sign up for a membership to support the site and join the conversation, you can explore your options … [+394 chars]",,kottke.org
86,NBC,'Like a finger in the socket': Nicolle Wallace reacts to seeing Harris makes the case to Republicans,"Nicolle Wallce is joined by political analyst Cornell Belcher, professor of history at NYU Ruth Ben-Ghiat, and Puck News Chief Political columnist John...",https://www.yahoo.com/news/finger-socket-nicolle-wallace-reacts-205535303.html,https://s.yimg.com/ny/api/res/1.2/GyTOnbf8EE7dqP6ikjvs5w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/nbcu_713/26673e9cf1f3b4c446d7ccdab3fa4340,2024-10-16T20:55:35Z,"Nicolle Wallce is joined by political analyst Cornell Belcher, professor of history at NYU Ruth Ben-Ghiat, and Puck News Chief Political columnist John Heilemann to react to Vice President Kamala Har… [+169 chars]",,Yahoo Entertainment
