,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,"Bill Hutchinson, Nam Cho",Advocates say gun violence still a big issue despite flurry of election topics,"Attention paid to gun violence prevention has had to compete and, at times, has been overshadowed by other hot-button campaign topics.",https://abcnews.go.com/US/gun-violence-election-2024/story?id=115060937,https://i.abcnewsfe.com/a/1886e01d-4feb-44c4-9015-75b9de40995d/apalachee-high-school-memorial-gty-jef-241024_1729777465839_hpMain_16x9.jpg?w=1600,2024-10-26T10:10:33Z,"From the June 28 debate between President Joe Biden and former President Donald Trump to the Oct. 1 vice presidential debate of Minnesota Gov. Tim Walz and Ohio Sen. JD Vance, at least 134 people wer… [+7516 chars]",abc-news,ABC News
11,"Drake Bentley, Milwaukee Journal Sentinel","JD Vance to visit Wausau, Tim Walz to visit Manitowoc and Waukesha, on Monday",Both major party vice presidential nominees will campaign in Wisconsin on Monday.,https://www.jsonline.com/story/news/2024/10/26/jd-vance-to-visit-wausau-tim-walz-to-visit-manitowoc-and-waukesha/75869802007/,https://s.yimg.com/ny/api/res/1.2/k.mHXZDOaT.4neyL4PztKQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD0xMjAw/https://media.zenfs.com/en/milwaukee-journal-sentinel/0b6aed88f835da080dbdc4ce767a2e43,2024-10-26T22:15:42Z,"Both major party vice presidential nominees will campaign in Wisconsin on Monday.
Republican vice presidential nominee JD Vance will hold an event at Wausau Downtown Airport, 725 Wood Place, at 2 p.… [+765 chars]",,Milwaukee Journal Sentinel
12,Jim Newell,Kamala’s Recent Media Blitz Has a Clear Target,There’s a common thread to all these interviews.,https://slate.com/news-and-politics/2024/10/the-surge-kamala-harris-fox-interview-trump-polls.html,https://compote.slate.com/images/bee5e93a-a872-4310-b344-c46080e963d0.jpeg?crop=1560%2C1040%2Cx0%2Cy1&width=1560,2024-10-19T09:45:00Z,"6. J.D. Vance
Not by the words of English language that describe event I would say have Trump.Ever since he refused to answer the question during his debate with Tim Walz, J.D. Vance has been asked … [+829 chars]",,Slate Magazine
13,BRIAN SLODYSKO,The 'Black Insurrectionist' was actually white. The deception did not stop there,"WASHINGTON (AP) — “Black Insurrectionist,” the anonymous social media persona behind some of the most widely circulated conspiracy theories about the 2024...",https://www.yahoo.com/news/black-insurrectionist-actually-white-deception-163241294.html,https://s.yimg.com/ny/api/res/1.2/WWwxjjWEoRRPcf8gC84l.Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDE-/https://media.zenfs.com/en/ap.org/12812f15ae5381df3e7007b7fe49ecd9,2024-10-25T16:32:41Z,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
W… [+7571 chars]",,Yahoo Entertainment
14,"Matthew Rink, Erie Times-News",Former President Bill Clinton to campaign for Harris in Erie get-out-the-vote event,Former President Bill Clinton will visit Erie Tuesday at a time and location yet-to-announced. Clinton will also be in Westmoreland County and Johnstown.,https://www.goerie.com/story/news/politics/elections/2024/10/26/bill-clinton-to-campaign-harris-walz-rally-erie-presidential-election/75870034007/,https://s.yimg.com/ny/api/res/1.2/L74vHSP4iOuY4EcexJfxcg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04ODc-/https://media.zenfs.com/en/erie-times-news/0a42249097332a23e7db7ca80b6dca69,2024-10-26T23:24:03Z,"Former President Bill Clinton will campaign in Erie Tuesday for Vice President Kamala Harris.
Clinton, the 42nd president, will hold a get-out-the-vote event in Erie at a time and location yet to be… [+952 chars]",,GoErie.com
15,The New Yorker,The Lies Are Winning,"On the Political Scene podcast, Susan B. Glasser, Jane Mayer, and Evan Osnos discuss the disinformation rife in the 2024 election cycle.",https://www.newyorker.com/podcast/political-scene/the-lies-are-winning,"https://media.newyorker.com/photos/63755311573147b2b8a3132b/16:9/w_1280,c_limit/The%20Political%20Scene%20B%20Glasser%20Mayer%20Osnos%20From%20Washington.jpg",2024-10-26T10:00:00Z,"Listen and subscribe:Apple | Spotify | Google | Wherever You Listen
Sign upto receive our twice-weekly News &amp; Politics newsletter.
The Washington Roundtable discusses the avalanche of disinform… [+647 chars]",,The New Yorker
16,Eve Crosbie,Democrats target 'Swiftie' voters as The Eras Tour returns: 'We're not taking any vote for granted',"The DNC launched its new ""I Will Vote"" campaign as Taylor Swift began the final US leg of her Eras Tour at Miami's Hard Rock Stadium.",https://www.businessinsider.com/kamala-harris-democrats-swiftie-voters-eras-tour-returns-miami-2024-10,https://i.insider.com/6713b31ca0a0cc14f22272de?width=1200&format=jpeg,2024-10-19T14:34:22Z,"Taylor Swift kicked off a three-night run of concerts at the Hard Rock Stadium in Miami on October 18.John Shearer/TAS24/Getty Images for TAS Rights Management
<ul><li>The DNC is using the final str… [+2604 chars]",business-insider,Business Insider
17,Jon Blistein,Obama Raps to ‘Lose Yourself’ After Being Introduced by Eminem at Harris Rally,"Barack Obama rapped to 'Lose Yourself' after being introduced by Eminem at a Harris-Walz rally in Detroit, Michigan.",http://www.rollingstone.com/music/music-news/eminem-barack-obama-raps-kamala-harris-rally-detroit-1235140463/,https://www.rollingstone.com/wp-content/uploads/2024/10/eminem-barack.jpg?w=1600&h=900&crop=1,2024-10-23T01:08:55Z,"Barack Obama showed off his rap skills after being introduced by Eminem during a campaign rally for Vice President Kamala Harris in Detroit on Tuesday.
Eminem first spoke, wearing a Detroit Tigers h… [+3457 chars]",,Rolling Stone
18,Charisma Madarang,Cher Backs Kamala Harris: ‘She Is Fighting for All of Us’,Music legend Cher announced that she will be voting for Vice President Kamala Harris and her running mate Minnesota Gov. Tim Walz on Election Day.,http://www.rollingstone.com/music/music-news/cher-kamala-harris-tim-walz-endorses-1235137958/,https://www.rollingstone.com/wp-content/uploads/2024/10/cher-kamala-harris-endorses.jpg?w=1600&h=900&crop=1,2024-10-19T01:12:12Z,"Music legend Cher announced that she will be voting for Vice President Kamala Harris and her running mate Minnesota Gov. Tim Walz. 
“I have followed Kamala Harris since she was my U.S. senator,” sai… [+1683 chars]",,Rolling Stone
19,Kalia Richardson,‘For the Love of My Country’: Sarah Jessica Parker Endorses Kamala Harris and Tim Walz,"""For me, for love, for choice, and for a certain childless cat lady I play on TV with an abundance of joy, optimism and pride I am voting for Vice President Kamala Harris and Governor Tim Walz,"" actress wrote",http://www.rollingstone.com/tv-movies/tv-movie-news/sarah-jessica-parker-endorses-kamala-harris-tim-walz-1235140889/,https://www.rollingstone.com/wp-content/uploads/2024/10/Sarah-Jessica-Parker-kamala.jpg?crop=0px%2C28px%2C1800px%2C1014px&resize=1600%2C900,2024-10-23T16:20:06Z,"Less than two weeks from Election Day, Sarah Jessica Parker has endorsed Vice President Kamala Harris and Minnesota Governor Tim Walz. The And Just Like That star shared an image of her holding up a … [+1511 chars]",,Rolling Stone
20,Charisma Madarang,Tim Walz Says Republicans ‘Want to Find a Reason’ Not to Vote for Trump,The vice presidential candidate sat down with Jon Stewart to discuss the 2024 election and how Harris is reaching undecided voters,http://www.rollingstone.com/politics/politics-news/tim-walz-jon-stewart-daily-show-republicans-trump-1235139842/,https://www.rollingstone.com/wp-content/uploads/2024/10/DAILY-SHOW-TIM-WALZ-JON-Stewart.jpg?w=1600&h=900&crop=1,2024-10-22T05:47:12Z,"Tim Walz sat down with Jon Stewart on Monday evening, delivering his highly affable Midwestern-dad energy to the Daily Show stage.
The vice presidential nominee spoke on the importance of swing stat… [+2374 chars]",,Rolling Stone
21,Charlotte Alter,Some Democrats Believe This Might Be An Abortion Election After All,The Harris campaign sees abortion as key both to turbocharging the Democratic base and persuading swing voters,https://time.com/7098669/harris-campaign-abortion-women/,https://api.time.com/wp-content/uploads/2024/10/kamala-harris-women-voters-02.jpg?quality=85&crop=0px%2C30px%2C2400px%2C1257px&resize=1200%2C628&strip,2024-10-25T15:53:11Z,"If Kamala Harris is elected the first woman President, it will be because women voters put her in the Oval Office. And if women voters put her there, it will be in large part because of abortion. 
I… [+6325 chars]",time,Time
22,Al Jazeera,How an X account pushed an unsubstantiated Tim Walz abuse allegation,The pro-Trump account claimed a former student of Walz had accused the VP candidate of sexual abuse.,https://www.aljazeera.com/news/2024/10/18/how-an-x-account-pushed-an-unsubstantiated-tim-walz-abuse-allegation,https://www.aljazeera.com/wp-content/uploads/2024/10/AP24276072647118-1727835172.jpg?resize=1920%2C1440,2024-10-18T07:05:12Z,"With Election Day just weeks away, a pro-Donald Trump X account claimed to have insider knowledge that Democratic vice presidential candidate and Minnesota Governor Tim Walz had an inappropriate rela… [+7322 chars]",al-jazeera-english,Al Jazeera English
23,PolitiFact,Fact check: Kamala Harris’s interview with Fox News’ Bret Baier,"Harris answered questions on immigration, Trump, policies that Tim Walz signed for immigrants, and her economic agenda.",https://www.aljazeera.com/news/2024/10/17/fact-check-kamala-harriss-interview-with-fox-news-bret-baier,https://www.aljazeera.com/wp-content/uploads/2024/10/image-1729157286.jpg?resize=1920%2C1080&quality=80,2024-10-17T12:39:47Z,"In a frequently contentious, sometimes testy exchange, Vice President Kamala Harris went on Fox News and fielded anchor Bret Baiers questions on immigration, the economy and her policy differences wi… [+5371 chars]",al-jazeera-english,Al Jazeera English
24,Ted Johnson,Tim Walz To Guest On ‘The Daily Show’ With Jon Stewart,"Tim Walz will make another late-night guest appearance next week when he sits down with Jon Stewart for Comedy Central’s The Daily Show. Walz was a guest earlier this month on ABC’s Jimmy Kimmel Live, his first late-night appearance. Walz will be in studio on…",http://deadline.com/2024/10/tim-walz-jon-stewart-the-daily-show-1236118921/,https://deadline.com/wp-content/uploads/2024/10/GettyImages-2176022600.jpg?w=1024,2024-10-17T15:51:10Z,"Democratic vice presidential nominee Tim Walz will make another late-night guest appearance next week when he sits down with Jon Stewart for Comedy Central’s The Daily Show.
Walz was a guest earlier… [+697 chars]",,Deadline
25,Elizabeth Goodspeed,Elizabeth Goodspeed on the new battleground of political swag,"From ‘Kamala Walz’ camo trucker hats to Trump’s infamous red ‘MAGA’ caps, modern campaigns know that the right piece of merch can say more than any policy speech.",https://www.itsnicethat.com/articles/elizabeth-goodspeed-political-campaign-merch-graphic-design-171024,https://admin.itsnicethat.com/images/X0Gb1mziSYpWk1oyUXsUV2sO6rs=/258457/width-1440%7Cformat-jpeg/Meta-Column-Elizabeth_OQXlkE6.png,2024-10-17T15:00:00Z,"Merch is no longer about simply backing a candidate; its a medium for expressing a networked collection of different beliefs and values. Stick the Vote, co-founded by Brooklyn-based design studio L&a… [+2969 chars]",,Itsnicethat.com
26,William Gavin,McDonald's distances itself from Donald Trump. Here are 7 times Trump dragged big brands into politics,"Donald Trump is nothing if not a showman. That was on full display this weekend when Trump, as Minnesota Gov. Tim Walz put it, was “cosplaying” as a McDonalds worker in Pennsylvania.Read more...",https://qz.com/donald-trump-mcdonalds-apple-facebook-exxon-john-deere-1851678194,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/4963e86bba575a407c5974cce0a09fec.jpg",2024-10-22T18:31:00Z,"Trump is a big fan of oil and natural gas one of his constant phrases on the campaign trail has been drill, baby, drill and has been a major recipient of industry campaign contributions. But for all … [+1453 chars]",,Quartz India
27,Ivan Pereira,Trump lashes out at Harris for missing traditional NYC Catholic charity event,The New York Archdiocese's star-studded gala has been a staple in election years since 1960. But only one candidate is showing up in person this year.,https://abcnews.go.com/Politics/trump-lashes-harris-missing-traditional-nyc-catholic-charity/story?id=114906682,https://i.abcnewsfe.com/a/673198db-7f2c-47bb-b98b-91db31c005b0/trump-3-gty-er-241017_1729200915295_hpMain_16x9.jpg?w=1600,2024-10-17T23:18:05Z,"A presidential election tradition dating back to 1960 is set to bring some laughs in New York City on Thursday night, but for the first time in 40 years, only one candidate will be on the dias.
Form… [+3056 chars]",abc-news,ABC News
28,Tomás Mier,"Bruce Springsteen Calls Trump an ‘American Tyrant,’ Performs at Harris Rally in Georgia","""I want a president who reveres the Constitution, who does not threaten but wants to protect and guide our great democracy,"" Springsteen said onstage",http://www.rollingstone.com/music/music-news/bruce-springsteen-harris-georgia-rally-calls-trump-tyrant-1235142492/,https://www.rollingstone.com/wp-content/uploads/2024/10/bruce-springsteen-harris-rally-atlanta.jpg?w=1600&h=900&crop=1,2024-10-24T23:09:23Z,"Bruce Springsteen is making things clear: He’s voting for Vice President Kamala Harris. On Thursday night, The Boss took the stage at her campaign rally in Clarkston, Georgia, to perform three of his… [+2526 chars]",,Rolling Stone
29,Glenn Garner,‘The Daily Show’: Tim Walz Tells Jon Stewart Many Republicans “Want To Find A Reason” Not To Vote For Trump,"With two weeks until Election Day, Gov. Tim Walz is confident he and Vice President Kamala Harris can sway enough undecided voters. Appearing Monday on The Daily Show, Walz told Jon Stewart he’s spoken to several Republicans on the campaign trail who “want to…",http://deadline.com/2024/10/the-daily-show-tim-walz-jon-stewart-republicans-want-reason-not-vote-trump-1236122564/,https://deadline.com/wp-content/uploads/2024/10/Tim-Walz-Jon-Stewart-The-Daily-Show.png?w=1024,2024-10-22T03:43:02Z,"With two weeks until Election Day, Gov. Tim Walz is confident he and Vice President Kamala Harris can sway enough undecided voters.
Appearing Monday on The Daily Show, Walz told Jon Stewart he’s spo… [+1915 chars]",,Deadline
30,JONATHAN J. COOPER,Trump couldn't pronounce 'Assyrians.' The community is happy to be in the spotlight,"It was Donald Trump's mispronunciation that first caught attention.  “Also, we have many Asur-Asians in our room,” Trump said at a weekend rally in Prescott ...",https://www.yahoo.com/news/trump-couldnt-pronounce-assyrians-community-172848581.html,https://s.yimg.com/ny/api/res/1.2/NH0bBribvmXLu1Jl3eC.Iw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDI-/https://media.zenfs.com/en/ap.org/20d5ffa25da5834478e08443165fd4b1,2024-10-18T17:28:48Z,"PHOENIX (AP) It was Donald Trump's mispronunciation that first caught attention.
Also, we have many Asur-Asians in our room, Trump said at a weekend rally in Prescott Valley, Arizona. We have some i… [+5249 chars]",,Yahoo Entertainment
31,news@appleinsider.com (William Gallagher),AirTag tracking busts rich kid stealing presidential campaign yard signs,"If you're planning to steal 60 presidential campaign yard signs, don't just check out the potential penalty, look for an AirTag too.Yet again, an AirTag makes you wonder what we did before themAirTags have found stolen cars, stolen mail, and unfortunately als…",https://appleinsider.com/articles/24/10/22/airtag-tracking-busts-rich-kid-stealing-presidential-campaign-yard-signs,https://photos5.appleinsider.com/gallery/61479-127002-000-lede-AirTag-xl.jpg,2024-10-22T16:05:36Z,"If you're planning to steal 60 presidential campaign yard signs, don't just check out the potential penalty, look for an AirTag too.
AirTags have found stolen cars, stolen mail, and unfortunately al… [+3072 chars]",,AppleInsider
32,"Ariel Cohen, Contributor, 
 Ariel Cohen, Contributor
 https://www.forbes.com/sites/arielcohen/",Vance And Walz On America's Energy Future,"Walz ignored the inflationary potential of the IRA, which some 200 prominent economists working in leading academic institutions, government, and the private sector hi...",https://www.forbes.com/sites/arielcohen/2024/10/18/vance-and-walz-on-americas-energy-future/,https://imageio.forbes.com/specials-images/imageserve/67116802245b75b13c4bb900/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-10-18T14:00:00Z,"NEW YORK - OCTOBER 01: Republican vice presidential candidate, Sen. JD Vance (R-OH), and Democratic ... [+] vice presidential candidate, Minnesota Gov. Tim Walz, participate in a debate at the CBS Br… [+7968 chars]",,Forbes
33,Josh Boak / AP,Harris and Trump See Economic Policies as Best Chance to Win Latino Voters,Both campaigns are jockeying for an edge with the diverse electorate. But their approaches are very different.,https://time.com/7095824/trump-harris-latino-voters/,https://api.time.com/wp-content/uploads/2024/10/GettyImages-2178756991.jpg?quality=85&w=1024&h=628&crop=1,2024-10-22T09:51:43Z,"WASHINGTON Both Kamala Harris and Donald Trump see economic policy as their best chance to win Latino voters. But their approaches are very different.
In an interview with Telemundo on Tuesday after… [+4892 chars]",time,Time
34,Charlotte Alter,Harris Intensifies Pitch to Disaffected Republicans,The Vice President thinks there are enough conservatives with doubts about Trump that winning them over could be swing a tight election,https://time.com/7093796/harris-republican-outreach/,https://api.time.com/wp-content/uploads/2024/10/kamala-harris-republican-voters-01.jpg?quality=85&w=1200&h=628&crop=1,2024-10-17T16:21:30Z,"With less than three weeks until Election Day, Vice President Kamala Harris is ramping up her pitch to a core group of voters who could help flip a coin-toss election: anti-Trump Republicans. 
In a … [+5260 chars]",time,Time
35,David Browne,Bon Iver Knows You’re Sick of Overexposed Pop Stars. His New Videos Prove It,Justin Vernon completes his new 'Sable' project with new music and two more beautiful but head-scratching videos,http://www.rollingstone.com/music/music-news/bon-iver-videos-tracks-awards-season-things-behind-things-behind-things-1235137279/,https://www.rollingstone.com/wp-content/uploads/2024/10/bon-iver-videos.jpg?w=1600&h=900&crop=1,2024-10-18T20:21:08Z,"At a time when mystique can be in short supply in pop, leave it to Justin Vernon to revert to the age-old tradition of being a little more mysterious. Start with Sable, the new record by his band Bon… [+2794 chars]",,Rolling Stone
36,Sara Swann,How an X account twisted facts to push an unsubstantiated Tim Walz abuse allegation,"With Election Day just weeks away, a pro-Donald Trump X account claimed to have insider knowledge that Democratic vice presidential candidate and Minnesota Gov. Tim Walz had “an inappropriate relationship […]
The post How an X account twisted facts to push an…",https://www.poynter.org/fact-checking/2024/tim-walz-allegations-abuse-student-black-insurrectionist-docnetyoutube/,https://www.poynter.org/wp-content/uploads/2024/10/AP24290024640837.jpg,2024-10-18T11:00:57Z,"With Election Day just weeks away, a pro-Donald Trump X account claimed to have insider knowledge that Democratic vice presidential candidate and Minnesota Gov. Tim Walz had “an inappropriate relatio… [+8079 chars]",,Poynter
37,Abby Jones,"Bruce Springsteen, Eminem Will Appear At Kamala Harris Rallies In Swing States","Bruce Springsteen and Eminem both have made some pretty scathing remarks against Donald Trump. That’s good. Still, they’re both white guys from working-class backgrounds who became some of the best-selling artists of all time; both Democrats and Republicans l…",https://www.stereogum.com/2284911/bruce-springsteen-eminem-will-appear-at-kamala-harris-rallies-in-swing-states/news/,https://static.stereogum.com/uploads/2024/10/Brucce-Springsteen-and-Eminem-1729617220.jpg,2024-10-22T18:58:14Z,"Bruce Springsteen and Eminem both have made some pretty scathing remarks against Donald Trump. That’s good. Still, they’re both white guys from working-class backgrounds who became some of the best-s… [+802 chars]",,Stereogum
38,Daniel Cox,All the single ladies are voting for Kamala,Unmarried women make up a whopping 25% of the electorate. That's bad news for Donald Trump.,https://www.businessinsider.com/single-women-political-power-voting-kamala-harris-election-2024-10,https://i.insider.com/670950eda70318649281415c?width=1200&format=jpeg,2024-10-16T09:31:01Z,"Kiersten Essenpreis for BI
Soon after former President Donald Trump selected Sen. JD Vance to be his running mate in July, the Ohio senator's 2021 comment about ""childless cat ladies"" recirculated a… [+10783 chars]",business-insider,Business Insider
39,Selina Wang,"Mark Cuban says he proposed Elon Musk meet Harris, but her team declined","Businessman Mark Cuban told ABC News that with two weeks until Election Day, the vice president has momentum on her side, but that she can improve as a salesperson.",https://abcnews.go.com/Politics/mark-cuban-proposed-elon-musk-meet-harris-team/story?id=115040415,https://i.abcnewsfe.com/a/dcd283bd-80fa-41ec-b4e4-f14cacf77d84/mark-cuban-gty-jef-241022_1729629231143_hpMain_16x9.jpg?w=1600,2024-10-22T23:01:39Z,"Billionaire businessman Mark Cuban, who has thrown his weight behind Vice President Kamala Harris, told ABC News on Tuesday that he tried to set up a private meeting between Elon Musk and Harris, but… [+3902 chars]",abc-news,ABC News
40,"Gabriella Abdul-Hakim, Will McDuffie, Lalee Ibssa, Isabella Murray, Kelsey Walsh, Soo Rin Kim",Trump mocks Harris' story from behind the fryer at McDonald's,Former President Donald Trump worked the fryer at a McDonald's on Sunday as he continues to mock his Democratic opponent's claims she worked at the fast food restaurant.,https://abcnews.go.com/Politics/trump-mocks-harris-story-fryer-mcdonalds/story?id=114971804,https://i.abcnewsfe.com/a/e0606ec8-7450-4311-86e6-64b25f5c0346/trump-mcdonalds-gty-lv-241020_1729450737536_hpMain_16x9.jpg?w=1600,2024-10-20T21:42:09Z,Former President Donald Trump worked the fryer at a Philadelphia-area McDonald's on Sunday as he continues to mock Democratic presidential opponent Vice President Kamala Harris' accounts of her exper… [+4355 chars],abc-news,ABC News
41,"AJ McDougall, Brett Bachman, Matt Young",Trump Spews Profanity and Bizarre Insults at Catholic Charity Dinner,"The Alfred E. Smith Memorial Foundation Dinner, a decades-old annual event in New York City, is typically an evening of lighthearted fare, with political and...",https://www.thedailybeast.com/trump-spews-profanity-and-bizarre-insults-at-catholic-al-smith-charity-dinner/,https://s.yimg.com/ny/api/res/1.2/s9nPPFWZQAsF61xmsWu8yw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/thedailybeast.com/3e305f780146430a82c44f315f7d6609,2024-10-18T03:55:59Z,"The Alfred E. Smith Memorial Foundation Dinner, a decades-old annual event in New York City, is typically an evening of lighthearted fare, with political and cultural leaders taking turns poking fun … [+3460 chars]",,Daily Beast
42,"Adam A. Millsap, Contributor, 
 Adam A. Millsap, Contributor
 https://www.forbes.com/sites/adammillsap/",Governor Tim Walz Gets An “F” In New Report On State Fiscal Policies,"A new report grades the fiscal policies of U.S. governors, and Minnesota governor and Democratic vice-presidential candidate Tim Walz received the lowest grade in the country.",https://www.forbes.com/sites/adammillsap/2024/10/17/governor-tim-walz-gets-an-f-in-new-report-on-state-fiscal-policies/,https://imageio.forbes.com/specials-images/imageserve/670fd76f17e3fcc865c73747/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-10-17T14:47:24Z,"ST. PAUL, MN. - MAY 2023: Minnesota Gov. Tim Walz spoke before the ceremonial bil signing Wednesday, ... [+] May 24, 2023 St. Paul, Minn. Along with DFL legislative leaders and his commissioners, Min… [+4807 chars]",,Forbes
43,Bruce J. Schulman / Made by History,Tariffs Don’t Have to Make Economic Sense to Appeal to Trump Voters,"Economists and Democrats dismiss Trump's tariffs talk at their peril; historically, tariffs enabled the GOP to appeal to diverse constituencies.",https://time.com/7095746/trump-tariffs-politics-rhetoric/,https://api.time.com/wp-content/uploads/2024/10/trump-tariffs.jpg?quality=85&w=1024&h=628&crop=1,2024-10-24T15:00:00Z,"Donald Trump loves tariffs. Last week, he told a Chicago audience that, To me, the most beautiful word in the dictionary is tariffs. Its my favorite word. For Trump, tariffs constitute the proudest a… [+7188 chars]",time,Time
